表名,表注释,ESG分类,录入属性,字段名,类型,是否可空,默认值,字段注释,键,额外,模板建议
project_section,,综合,必须人工录入,project_id,varchar(64),否,LUOYI-ESG,,MUL,,可隐藏/系统
project_section,,综合,必须人工录入,section_code,varchar(40),否,,,,,建议人工填
project_section,,综合,必须人工录入,section_name,varchar(160),否,,,,,建议人工填
project_section,,综合,必须人工录入,chainage_start,varchar(40),否,,,,,建议人工填
project_section,,综合,必须人工录入,chainage_end,varchar(40),否,,,,,建议人工填
project_section,,综合,必须人工录入,start_km,"decimal(10,3)",否,,,,,建议人工填
project_section,,综合,必须人工录入,end_km,"decimal(10,3)",否,,,,,建议人工填
project_section,,综合,必须人工录入,section_type,varchar(40),否,CIVIL,,,,可隐藏/系统
project_section,,综合,必须人工录入,active_status,varchar(20),否,ACTIVE,,,,可隐藏/系统
project_section,,综合,必须人工录入,data_nature,varchar(20),否,,,,,建议人工填
project_section,,综合,必须人工录入,is_demo,tinyint(1),否,0,,,,可隐藏/系统
project_section,,综合,必须人工录入,created_at,timestamp(6),否,CURRENT_TIMESTAMP(6),,,DEFAULT_GENERATED,可隐藏/系统
project_section,,综合,必须人工录入,updated_at,timestamp(6),否,CURRENT_TIMESTAMP(6),,,DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6),可隐藏/系统
indicator_definition,指标定义,综合,必须人工录入,indicator_code,varchar(20),否,,,PRI,,建议人工填
indicator_definition,指标定义,综合,必须人工录入,group_code,varchar(10),否,,,,,建议人工填
indicator_definition,指标定义,综合,必须人工录入,indicator_name,varchar(100),否,,,,,建议人工填
indicator_definition,指标定义,综合,必须人工录入,unit,varchar(30),否,,,,,建议人工填
indicator_definition,指标定义,综合,必须人工录入,source_table,varchar(100),是,,,,,可隐藏/系统
indicator_definition,指标定义,综合,必须人工录入,calculation_desc,varchar(500),是,,,,,可隐藏/系统
indicator_definition,指标定义,综合,必须人工录入,display_order,int,否,,,,,建议人工填
indicator_definition,指标定义,综合,必须人工录入,enabled,tinyint,否,1,,,,可隐藏/系统
indicator_definition,指标定义,综合,必须人工录入,created_at,datetime,否,CURRENT_TIMESTAMP,,,DEFAULT_GENERATED,可隐藏/系统
indicator_definition,指标定义,综合,必须人工录入,updated_at,datetime,否,CURRENT_TIMESTAMP,,,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,可隐藏/系统
indicator_result,指标当前结果,综合,系统自动生成/计算,indicator_code,varchar(20),否,,,PRI,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,group_code,varchar(10),否,,,MUL,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,label,varchar(100),否,,,,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,full_name,varchar(100),否,,,,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,value,"decimal(18,4)",否,,,,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,value_text,varchar(100),是,,,,,可隐藏/系统
indicator_result,指标当前结果,综合,系统自动生成/计算,unit,varchar(30),否,,,,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,display_order,int,否,,,,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,calculated_at,datetime,否,,,,,建议人工填
indicator_result,指标当前结果,综合,系统自动生成/计算,published_at,datetime,否,,,,,建议人工填
